#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9029
#Name: IX/29
#Title:	ROSAT All-Sky Survey Faint Source Catalog (Voges+ 2000)
#Table	IX_29_rass_fsc:
#Name: IX/29/rass_fsc
#Title:	The ROSAT All Sky Survey Faint Source Catalog
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F9.6)	Distance from center (RAJ2000=308.20000, DEJ2000=+41.00000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F9.5)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F9.5)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	1RXS	(A21)	ROSAT All-Sky Survey Catalogue source name (1)        (link)	[ucd=ID_MAIN]
#Column	RAJ2000	(F9.5)	Right ascension (J2000), decimal degrees	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F9.5)	Declination (J2000), decimal degrees	[ucd=POS_EQ_DEC_MAIN]
#Column	PosErr	(I3)	? Total positional error (including 6" systematic error)	[ucd=ERROR]
#Column	NewFlag	(A4)	[T._] 'new data' flags (3)	[ucd=CODE_MISC]
#Column	Count	(E9.2)	? Source countrate (4)	[ucd=PHOT_COUNT-RATE_X]
#Column	e_Count	(E9.2)	? Error on Count (4)	[ucd=ERROR]
#Column	HR1	(F5.2)	[-1/1]? Hardness ratio 1 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR1	(F5.2)	? Error on HR1 (6)	[ucd=ERROR]
#Column	HR2	(F5.2)	[-1/1]? hardness ratio 2 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR2	(F5.2)	? Error on HR2 (6)	[ucd=ERROR]
#Column	SASS	(I8)	Identification number of SASS field (12)	[ucd=ID_FIELD]
#Column	MASOL	(I4)	SASS source number (MASOL number) in SASS field (mainly for internal use)	[ucd=ID_NUMBER]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	1RXS	RAJ2000	DEJ2000	PosErr	NewFlag	Count	e_Count	HR1	e_HR1	HR2	e_HR2	SASS	MASOL
   29709	 1.914992	078.35	+01.76	305.81958	+40.36069	1RXS J202316.7+402138	305.81958	+40.36069	 22	....	 2.71e-02	 9.27e-03	 0.38	 0.38	 0.42	 0.44	33010045	 169
   29768	 3.437074	078.35	-02.39	310.13290	+37.90361	1RXS J204031.9+375413	310.13290	+37.90361	 13	....	 1.84e-02	 6.31e-03	 0.12	 0.34	 0.15	 0.43	33010045	 262
   24838	 5.096090	078.36	+05.52	301.65250	+42.45139	1RXS J200636.6+422705	301.65250	+42.45139	 21	....	 1.97e-02	 6.79e-03	 1.00	 0.17	 0.47	 0.30	33009041	 222
   24836	 5.182735	078.38	+05.62	301.55460	+42.51805	1RXS J200613.1+423105	301.55460	+42.51805	 19	....	 1.36e-02	 5.72e-03	 0.39	 0.44	 0.51	 0.73	33009041	 217
   24807	 6.259125	078.39	+06.74	300.26001	+43.11180	1RXS J200102.4+430642	300.26001	+43.11180	 13	....	 1.35e-02	 5.57e-03	 0.32	 0.43	 0.46	 0.49	33009041	 183
   29770	 3.601254	078.39	-02.59	310.36792	+37.81167	1RXS J204128.3+374842	310.36792	+37.81167	 13	....	 1.97e-02	 6.85e-03	-0.41	 0.32	-1.00	 0.25	33010045	 264
   29761	 2.940193	078.41	-01.85	309.63419	+38.27500	1RXS J203832.2+381630	309.63419	+38.27500	 13	....	 1.20e-02	 4.93e-03	 0.02	 0.40	 0.41	 0.56	33010045	 252
   34683	 7.597246	078.42	-06.78	314.44086	+35.19778	1RXS J205745.8+351152	314.44086	+35.19778	 16	....	 1.65e-02	 6.77e-03	 0.51	 0.52	 1.00	 0.39	33011049	  38
   29706	 1.877553	078.43	+01.81	305.83081	+40.45070	1RXS J202319.4+402702	305.83081	+40.45070	 18	....	 2.93e-02	 9.41e-03	 1.00	 0.17	 0.95	 0.20	33010045	 166
   34593	 6.583743	078.43	-05.74	313.47168	+35.86861	1RXS J205353.2+355207	313.47168	+35.86861	 17	....	 1.12e-02	 5.01e-03	 0.77	 0.54	-0.91	 0.41	33011048	  40
   29559	 3.557555	078.43	+03.90	303.53751	+41.62903	1RXS J201409.0+413744	303.53751	+41.62903	 11	....	 2.60e-02	 7.70e-03	 0.66	 0.28	 0.55	 0.27	33010044	  48
   34581	 5.830626	078.43	-04.97	312.73294	+36.36347	1RXS J205055.9+362148	312.73294	+36.36347	 14	....	 2.27e-02	 7.40e-03	 0.83	 0.26	-0.06	 0.37	33011048	  23
   24801	 6.404088	078.43	+06.90	300.10416	+43.23417	1RXS J200025.0+431403	300.10416	+43.23417	 28	....	 1.64e-02	 6.08e-03	 0.88	 0.76	-0.17	 0.46	33009041	 176
   24831	 5.138094	078.44	+05.59	301.62875	+42.54930	1RXS J200630.9+423257	301.62875	+42.54930	 15	....	 1.46e-02	 6.08e-03	 1.00	 0.60	-0.78	 0.40	33009041	 212
   29877	 4.674455	078.45	-03.77	311.57584	+37.12847	1RXS J204618.2+370742	311.57584	+37.12847	 23	....	 1.15e-02	 4.98e-03	 1.00	 0.33	-0.44	 0.36	33010046	 154
   29714	 1.617423	078.45	+01.35	306.34250	+40.20792	1RXS J202522.2+401228	306.34250	+40.20792	 25	....	 2.16e-02	 8.05e-03	 0.62	 0.50	-0.16	 0.48	33010045	 177
   24612	 8.584742	078.46	+09.13	297.44916	+44.37597	1RXS J194947.8+442233	297.44916	+44.37597	 20	....	 9.38e-03	 4.44e-03	-1.00	 0.44	 0.00	 0.00	33009040	 107
   24834	 5.022510	078.48	+05.48	301.78290	+42.52639	1RXS J200707.9+423135	301.78290	+42.52639	 10	....	 2.35e-02	 6.94e-03	-0.13	 0.27	 0.47	 0.45	33009041	 215
   29746	 2.112149	078.48	-00.88	308.69916	+38.92278	1RXS J203447.8+385522	308.69916	+38.92278	 14	....	 1.65e-02	 6.06e-03	 0.85	 0.34	 0.34	 0.38	33010045	 234
   24602	 9.845384	078.49	+10.41	295.88998	+45.02139	1RXS J194333.6+450117	295.88998	+45.02139	 14	....	 1.43e-02	 5.84e-03	 1.00	 0.64	 0.44	 0.39	33009040	  93
   24623	 7.204972	078.50	+07.73	299.16376	+43.72014	1RXS J195639.3+434312	299.16376	+43.72014	 20	....	 1.84e-02	 6.97e-03	 1.00	 0.52	-0.03	 0.37	33009040	 121
   29550	 3.633173	078.51	+04.02	303.46585	+41.76583	1RXS J201351.8+414557	303.46585	+41.76583	  9	....	 3.16e-02	 8.18e-03	 0.24	 0.27	-0.13	 0.34	33010044	  38
   29775	 4.496248	078.52	-03.60	311.47208	+37.28736	1RXS J204553.3+371714	311.47208	+37.28736	 21	....	 2.11e-02	 6.94e-03	 0.75	 0.25	 0.98	 0.20	33010045	 275
   34589	 6.381792	078.54	-05.56	313.38666	+36.07042	1RXS J205332.8+360413	313.38666	+36.07042	 22	....	 1.70e-02	 7.04e-03	-0.04	 0.45	-0.07	 0.64	33011048	  34
   24844	 4.528667	078.56	+04.99	302.40292	+42.32792	1RXS J200936.7+421940	302.40292	+42.32792	 21	....	 4.42e-02	 9.75e-03	 0.07	 0.22	 0.33	 0.38	33009041	 232
   29897	 5.477177	078.56	-04.64	312.51083	+36.67083	1RXS J205002.6+364015	312.51083	+36.67083	 11	....	 1.64e-02	 5.98e-03	 1.00	 0.26	 0.27	 0.33	33010046	 179
   24621	 7.153214	078.56	+07.69	299.25250	+43.74667	1RXS J195700.6+434448	299.25250	+43.74667	 11	....	 3.31e-02	 7.99e-03	 0.23	 0.25	 0.01	 0.32	33009040	 119
   24819	 5.381019	078.56	+05.88	301.38708	+42.80680	1RXS J200532.9+424824	301.38708	+42.80680	 21	....	 2.58e-02	 7.80e-03	 0.68	 0.28	-0.10	 0.36	33009041	 198
   29702	 1.781277	078.61	+01.88	305.89377	+40.64320	1RXS J202334.5+403835	305.89377	+40.64320	 16	....	 1.58e-02	 6.87e-03	 0.69	 0.52	 0.31	 0.49	33010045	 160
   24606	 9.008559	078.66	+09.59	297.01877	+44.77097	1RXS J194804.5+444615	297.01877	+44.77097	 25	....	 1.46e-02	 5.59e-03	 1.00	 0.26	 0.42	 0.36	33009040	  99
   34682	 7.802750	078.67	-07.03	314.86960	+35.21889	1RXS J205928.7+351308	314.86960	+35.21889	 33	....	 1.19e-02	 5.19e-03	 1.00	 0.33	 0.60	 0.36	33011049	  37
   34702	 9.593904	078.67	-08.84	316.53168	+34.03236	1RXS J210607.6+340156	316.53168	+34.03236	 28	....	 1.56e-02	 6.49e-03	-0.78	 0.27	-1.00	 1.72	33011049	  74
   34697	 9.005440	078.72	-08.26	316.03751	+34.45694	1RXS J210409.0+342725	316.03751	+34.45694	 13	....	 1.30e-02	 6.27e-03	-0.17	 0.43	-0.51	 0.45	33011049	  59
   29552	 3.176065	078.74	+03.62	304.07999	+41.72653	1RXS J201619.2+414335	304.07999	+41.72653	 19	....	 2.20e-02	 8.16e-03	 0.83	 0.38	 0.00	 0.46	33010044	  41
   34584	 6.336279	078.76	-05.56	313.55417	+36.23736	1RXS J205413.0+361414	313.55417	+36.23736	 14	....	 1.37e-02	 6.22e-03	 1.00	 0.63	 0.48	 0.45	33011048	  27
   34585	 6.442408	078.79	-05.67	313.68585	+36.18778	1RXS J205444.6+361116	313.68585	+36.18778	 12	....	 6.16e-02	 1.16e-02	 1.00	 0.13	 0.52	 0.15	33011048	  29
   29730	 1.457413	078.79	-00.25	308.28500	+39.54403	1RXS J203308.4+393238	308.28500	+39.54403	 12	....	 1.79e-02	 6.57e-03	 0.74	 0.31	-0.03	 0.36	33010045	 213
   24614	 7.783271	078.79	+08.37	298.59915	+44.28736	1RXS J195423.8+441714	298.59915	+44.28736	 17	....	 1.13e-02	 4.59e-03	 0.76	 0.33	 1.00	 0.30	33009040	 111
   34695	 8.715310	078.80	-07.98	315.84958	+34.70722	1RXS J210323.9+344226	315.84958	+34.70722	 17	....	 1.37e-02	 6.02e-03	 1.00	 1.34	-0.48	 0.39	33011049	  54
   29757	 3.020628	078.81	-02.14	310.24292	+38.42014	1RXS J204058.3+382512	310.24292	+38.42014	 40	....	 1.98e-02	 6.67e-03	-0.96	 0.22	-1.00	 9.99	33010045	 247
   24840	 4.263386	078.81	+04.79	302.82043	+42.43542	1RXS J201116.9+422607	302.82043	+42.43542	 15	....	 1.96e-02	 6.76e-03	 0.91	 0.58	 0.19	 0.40	33009041	 224
   29764	 3.577497	078.82	-02.74	310.85083	+38.06375	1RXS J204324.2+380349	310.85083	+38.06375	 15	....	 9.91e-03	 5.50e-03	 1.00	 0.82	-1.00	 0.51	33010045	 257
   29548	 3.165485	078.87	+03.66	304.13623	+41.85972	1RXS J201632.7+415135	304.13623	+41.85972	 26	....	 2.08e-02	 7.68e-03	 1.00	 0.19	 0.26	 0.37	33010044	  35
   34690	 8.478489	078.87	-07.74	315.69168	+34.90889	1RXS J210246.0+345432	315.69168	+34.90889	 12	....	 3.27e-02	 9.11e-03	 0.01	 0.27	 0.35	 0.37	33011049	  48
   24809	 5.438762	078.88	+06.01	301.46249	+43.14236	1RXS J200551.0+430832	301.46249	+43.14236	 15	....	 1.73e-02	 6.23e-03	 0.49	 0.48	-0.22	 0.61	33009041	 185
   24813	 5.067094	078.91	+05.63	301.91791	+42.97181	1RXS J200740.3+425818	301.91791	+42.97181	 15	....	 4.02e-02	 8.72e-03	 0.29	 0.22	-0.07	 0.29	33009041	 190
   24603	 8.825902	078.91	+09.44	297.37958	+44.91986	1RXS J194931.1+445511	297.37958	+44.91986	 21	....	 1.34e-02	 5.75e-03	 0.72	 0.39	-0.41	 0.43	33009040	  94
   34688	 8.320202	078.91	-07.59	315.58334	+35.04194	1RXS J210220.0+350231	315.58334	+35.04194	 19	....	 1.04e-02	 4.89e-03	 0.61	 0.96	-1.00	 0.33	33011049	  44
   29878	 5.073049	078.92	-04.30	312.46875	+37.15694	1RXS J204952.5+370925	312.46875	+37.15694	 22	....	 1.30e-02	 5.55e-03	-1.00	 0.41	 0.00	 0.00	33010046	 155
   29547	 3.026587	078.94	+03.53	304.32376	+41.84486	1RXS J201717.7+415041	304.32376	+41.84486	 19	....	 1.94e-02	 8.09e-03	 0.57	 0.40	-0.51	 0.49	33010044	  34
   29546	 2.944529	078.98	+03.46	304.43625	+41.84042	1RXS J201744.7+415025	304.43625	+41.84042	 18	....	 1.80e-02	 7.55e-03	 1.00	 0.60	-0.48	 0.51	33010044	  33
   29539	 3.131342	078.99	+03.66	304.22083	+41.95930	1RXS J201653.0+415733	304.22083	+41.95930	 36	....	 2.49e-02	 9.97e-03	 0.89	 0.31	 0.37	 0.37	33010044	  24
   24599	 9.287385	079.00	+09.91	296.84915	+45.21958	1RXS J194723.8+451310	296.84915	+45.21958	 17	....	 9.52e-03	 4.78e-03	-0.15	 0.43	-0.47	 0.50	33009040	  89
   34689	 8.413982	079.01	-07.70	315.75418	+35.04264	1RXS J210301.0+350233	315.75418	+35.04264	 12	....	 1.81e-02	 7.00e-03	 0.54	 0.43	-0.38	 0.41	33011049	  45
   24827	 4.352469	079.01	+04.93	302.80710	+42.67625	1RXS J201113.7+424034	302.80710	+42.67625	 13	....	 1.15e-02	 5.02e-03	 0.71	 0.58	 0.31	 0.45	33009041	 207
   29735	 1.764012	079.01	-00.84	309.07626	+39.36792	1RXS J203618.3+392204	309.07626	+39.36792	 22	....	 1.03e-02	 4.84e-03	-1.00	 0.39	 0.00	 0.00	33010045	 220
   29890	 5.646104	079.03	-04.91	313.14209	+36.86222	1RXS J205234.1+365144	313.14209	+36.86222	 15	....	 1.59e-02	 6.22e-03	 0.47	 0.45	 0.58	 0.32	33010046	 169
   29895	 5.906103	079.03	-05.17	313.39835	+36.69667	1RXS J205335.6+364148	313.39835	+36.69667	 12	....	 3.87e-02	 9.14e-03	 0.18	 0.24	 0.18	 0.31	33010046	 176
   29697	 1.303192	079.03	+01.62	306.48834	+40.84014	1RXS J202557.2+405024	306.48834	+40.84014	 21	....	 1.57e-02	 6.13e-03	 0.65	 0.46	 0.72	 0.37	33010045	 140
   24608	 7.991462	079.04	+08.61	298.47586	+44.61778	1RXS J195354.2+443704	298.47586	+44.61778	 19	....	 1.10e-02	 4.96e-03	 0.83	 0.55	 0.02	 0.49	33009040	 102
   29705	 0.977641	079.06	+01.13	307.03958	+40.57125	1RXS J202809.5+403416	307.03958	+40.57125	 17	....	 1.92e-02	 7.58e-03	 0.45	 0.36	 0.72	 0.67	33010045	 163
   24837	 3.941555	079.07	+04.52	303.31293	+42.49944	1RXS J201315.1+422958	303.31293	+42.49944	 28	....	 2.28e-02	 7.40e-03	-0.18	 0.36	 0.21	 0.57	33009041	 219
   24609	 7.798063	079.09	+08.42	298.74503	+44.57319	1RXS J195458.8+443423	298.74503	+44.57319	 17	....	 2.26e-02	 6.60e-03	 1.00	 0.36	 0.06	 0.29	33009040	 103
   34579	 6.237455	079.11	-05.52	313.78751	+36.53236	1RXS J205509.0+363156	313.78751	+36.53236	 15	....	 1.56e-02	 6.83e-03	 1.00	 0.88	-1.00	 0.65	33011048	  16
   29887	 5.563645	079.14	-04.84	313.16666	+36.99055	1RXS J205240.0+365926	313.16666	+36.99055	 23	....	 1.29e-02	 5.42e-03	-1.00	 0.34	 0.00	 0.00	33010046	 166
   29703	 0.877361	079.16	+01.10	307.14542	+40.63556	1RXS J202834.9+403808	307.14542	+40.63556	 19	....	 1.77e-02	 7.30e-03	 0.76	 0.27	 0.07	 0.44	33010045	 161
   24810	 4.805547	079.23	+05.43	302.39624	+43.13167	1RXS J200935.1+430754	302.39624	+43.13167	 20	....	 1.05e-02	 4.99e-03	 0.34	 0.51	 1.00	 0.58	33009041	 186
   29695	 1.019954	079.25	+01.44	306.85501	+40.90778	1RXS J202725.2+405428	306.85501	+40.90778	 15	....	 1.70e-02	 6.44e-03	-0.02	 0.36	 1.00	 0.32	33010045	 133
   24597	 9.181365	079.26	+09.83	297.13168	+45.40639	1RXS J194831.6+452423	297.13168	+45.40639	 28	....	 2.64e-02	 6.98e-03	 0.42	 0.30	 0.45	 0.31	33009040	  87
   24799	 5.415582	079.26	+06.04	301.69791	+43.48653	1RXS J200647.5+432911	301.69791	+43.48653	 12	....	 7.60e-03	 3.99e-03	 0.06	 0.54	 0.14	 0.63	33009041	 173
   29872	 5.010105	079.26	-04.30	312.73834	+37.42903	1RXS J205057.2+372544	312.73834	+37.42903	 22	....	 2.23e-02	 7.60e-03	 0.78	 0.28	-0.21	 0.35	33010046	 147
   24829	 3.797799	079.28	+04.41	303.58792	+42.61570	1RXS J201421.1+423656	303.58792	+42.61570	 23	....	 1.47e-02	 6.31e-03	 0.47	 0.45	-0.33	 0.46	33009041	 210
   29711	 0.736274	079.29	+00.30	308.09833	+40.26778	1RXS J203223.6+401604	308.09833	+40.26778	 26	....	 1.68e-02	 7.22e-03	 1.00	 0.44	 1.00	 0.34	33010045	 173
   34676	 7.347426	079.29	-06.65	315.00623	+35.93514	1RXS J210001.5+355606	315.00623	+35.93514	 14	....	 1.78e-02	 7.25e-03	 0.69	 0.44	-0.18	 0.46	33011049	  22
   29744	 2.455786	079.29	-01.70	310.17667	+39.06583	1RXS J204042.4+390357	310.17667	+39.06583	 25	....	 1.04e-02	 4.96e-03	-1.00	 0.45	-1.00	 4.57	33010045	 230
   29886	 5.721633	079.29	-05.02	313.45917	+36.99306	1RXS J205350.2+365935	313.45917	+36.99306	 17	....	 9.23e-03	 4.32e-03	 0.16	 0.45	-1.00	 0.56	33010046	 165
   29677	 1.841229	079.30	+02.40	305.84668	+41.51028	1RXS J202323.2+413037	305.84668	+41.51028	 20	....	 1.95e-02	 7.41e-03	 0.46	 0.47	 0.03	 0.45	33010045	  41
   29863	 4.482785	079.32	-03.77	312.27335	+37.80653	1RXS J204905.6+374823	312.27335	+37.80653	 15	....	 1.15e-02	 5.54e-03	 0.56	 0.57	-0.38	 0.52	33010046	 135
   29889	 5.812370	079.33	-05.11	313.57999	+36.96028	1RXS J205419.2+365737	313.57999	+36.96028	 14	....	 2.00e-02	 7.39e-03	-0.38	 0.33	-0.29	 0.52	33010046	 168
   29869	 4.865332	079.33	-04.16	312.66165	+37.57084	1RXS J205038.8+373415	312.66165	+37.57084	 18	....	 1.37e-02	 6.36e-03	 0.69	 0.46	-0.12	 0.46	33010046	 142
   29676	 1.988970	079.34	+02.57	305.68918	+41.63250	1RXS J202245.4+413757	305.68918	+41.63250	 23	....	 1.98e-02	 7.14e-03	 1.00	 0.35	 0.05	 0.41	33010045	  39
   29712	 0.759337	079.35	+00.17	308.27707	+40.24292	1RXS J203306.5+401434	308.27707	+40.24292	 20	....	 2.17e-02	 7.30e-03	 0.49	 0.31	 0.58	 0.30	33010045	 175
   24605	 7.966905	079.36	+08.62	298.69791	+44.90111	1RXS J195447.5+445404	298.69791	+44.90111	 13	....	 1.43e-02	 5.23e-03	 0.78	 0.23	 0.04	 0.39	33009040	  96
   29874	 5.261502	079.40	-04.57	313.11124	+37.36555	1RXS J205226.7+372156	313.11124	+37.36555	 14	....	 1.10e-02	 5.88e-03	 0.08	 0.58	 0.19	 0.73	33010046	 149
   29741	 2.446712	079.40	-01.72	310.28458	+39.14458	1RXS J204108.3+390840	310.28458	+39.14458	 15	....	 3.94e-02	 8.93e-03	 0.70	 0.23	-0.19	 0.24	33010045	 227
   29716	 0.865638	079.40	-00.03	308.53043	+40.17153	1RXS J203407.3+401017	308.53043	+40.17153	 18	....	 1.30e-02	 5.88e-03	-0.61	 0.35	 1.00	 1.46	33010045	 184
   24795	 5.662415	079.43	+06.31	301.50668	+43.76556	1RXS J200601.6+434556	301.50668	+43.76556	 23	....	 9.56e-03	 4.42e-03	-0.83	 0.42	-1.00	 1.65	33009041	 169
   24803	 4.720325	079.43	+05.36	302.61127	+43.26208	1RXS J201026.7+431543	302.61127	+43.26208	 14	....	 2.19e-02	 6.72e-03	 0.99	 0.23	 0.20	 0.30	33009041	 178
   34692	 9.158693	079.45	-08.48	316.81958	+34.85097	1RXS J210716.7+345103	316.81958	+34.85097	 18	....	 9.84e-03	 4.71e-03	 1.00	 0.68	 0.19	 0.46	33011049	  50
   29726	 1.671483	079.46	-00.94	309.52292	+39.66694	1RXS J203805.5+394001	309.52292	+39.66694	 32	....	 9.36e-03	 4.18e-03	 0.05	 0.67	-1.00	 0.73	33010045	 208
   34668	 6.836293	079.46	-06.15	314.67834	+36.39333	1RXS J205842.8+362336	314.67834	+36.39333	 22	....	 1.26e-02	 5.69e-03	-0.45	 0.42	 0.02	 0.88	33011049	   9
   24798	 5.488024	079.47	+06.14	301.74249	+43.71556	1RXS J200658.2+434256	301.74249	+43.71556	 19	....	 1.73e-02	 6.10e-03	-0.18	 0.32	-0.08	 0.51	33009041	 172
   29883	 5.762203	079.48	-05.08	313.66415	+37.09847	1RXS J205439.4+370554	313.66415	+37.09847	 25	....	 2.64e-02	 8.46e-03	 0.23	 0.33	-0.42	 0.39	33010046	 161
   29873	 5.356740	079.52	-04.67	313.30878	+37.38917	1RXS J205314.1+372321	313.30878	+37.38917	 19	....	 2.30e-02	 7.84e-03	 0.82	 0.36	-0.03	 0.37	33010046	 148
   29851	 4.209873	079.53	-03.52	312.19290	+38.12680	1RXS J204846.3+380736	312.19290	+38.12680	 18	....	 1.36e-02	 6.17e-03	-0.08	 0.44	 0.24	 0.64	33010046	 121
   34678	 7.983065	079.54	-07.30	315.81625	+35.69486	1RXS J210315.9+354141	315.81625	+35.69486	 14	....	 1.20e-02	 5.96e-03	-0.15	 0.47	-0.32	 0.61	33011049	  28
   29724	 1.596412	079.54	-00.88	309.52832	+39.76514	1RXS J203806.8+394554	309.52832	+39.76514	 13	....	 2.57e-02	 7.85e-03	 0.75	 0.35	 0.01	 0.31	33010045	 205
   29850	 4.120692	079.54	-03.43	312.11166	+38.18903	1RXS J204826.8+381120	312.11166	+38.18903	 10	....	 2.46e-02	 7.30e-03	 1.00	 0.25	 0.70	 0.23	33010046	 120
   29736	 2.320282	079.55	-01.62	310.29709	+39.32195	1RXS J204111.3+391919	310.29709	+39.32195	 16	....	 2.70e-02	 7.17e-03	 0.67	 0.25	 0.21	 0.27	33010045	 221
   29733	 2.144077	079.55	-01.44	310.11832	+39.43417	1RXS J204028.4+392603	310.11832	+39.43417	 15	....	 9.97e-03	 4.89e-03	-0.30	 0.37	-1.00	 0.50	33010045	 216
   34693	 9.313495	079.55	-08.64	317.05249	+34.82486	1RXS J210812.6+344929	317.05249	+34.82486	 18	....	 2.56e-02	 8.11e-03	 0.45	 0.30	 0.00	 0.38	33011049	  51
   29678	 1.381716	079.58	+02.01	306.49167	+41.50972	1RXS J202558.0+413035	306.49167	+41.50972	 16	....	 1.67e-02	 6.15e-03	 0.33	 0.35	-0.52	 0.63	33010045	  43
   29680	 1.274512	079.58	+01.90	306.61334	+41.44750	1RXS J202627.2+412651	306.61334	+41.44750	 12	....	 2.02e-02	 6.56e-03	 0.79	 0.45	 0.56	 0.36	33010045	  50
   24830	 3.211803	079.59	+03.86	304.44583	+42.57583	1RXS J201747.0+423433	304.44583	+42.57583	 23	....	 1.55e-02	 6.68e-03	 0.44	 0.41	 1.00	 0.81	33009041	 211
   29901	 6.703980	079.61	-06.03	314.67499	+36.58181	1RXS J205842.0+363454	314.67499	+36.58181	 31	....	 1.28e-02	 5.62e-03	 1.00	 0.27	-0.73	 0.47	33010046	 183
   29861	 4.675665	079.62	-04.00	312.72543	+37.89180	1RXS J205054.1+375330	312.72543	+37.89180	 15	....	 1.84e-02	 6.77e-03	 0.46	 0.39	 0.22	 0.40	33010046	 133
   29875	 5.624510	079.66	-04.95	313.69083	+37.32125	1RXS J205445.8+371916	313.69083	+37.32125	 17	....	 1.88e-02	 7.51e-03	 0.63	 0.33	-0.49	 0.33	33010046	 152
   24824	 3.331656	079.67	+03.99	304.35709	+42.70583	1RXS J201725.7+424221	304.35709	+42.70583	 21	....	 1.73e-02	 7.33e-03	 0.36	 0.44	-0.07	 0.51	33009041	 203
   29888	 6.219955	079.69	-05.55	314.28418	+36.95611	1RXS J205708.2+365722	314.28418	+36.95611	 28	....	 1.20e-02	 5.19e-03	 0.32	 0.57	-1.00	 0.35	33010046	 167
   24586	 9.305385	079.71	+09.97	297.25751	+45.86611	1RXS J194901.8+455158	297.25751	+45.86611	 15	....	 7.64e-03	 3.84e-03	 1.00	 0.66	-1.00	 0.36	33009040	  68
   29679	 1.100291	079.71	+01.75	306.87500	+41.46667	1RXS J202730.0+412800	306.87500	+41.46667	 14	....	 2.94e-02	 8.40e-03	-0.40	 0.25	-0.24	 0.45	33010045	  45
   29745	 3.147191	079.73	-02.47	311.30707	+38.94153	1RXS J204513.7+385629	311.30707	+38.94153	 25	....	 1.95e-02	 7.74e-03	 0.02	 0.37	 0.06	 0.54	33010045	 233
   24820	 3.436221	079.74	+04.10	304.29126	+42.83070	1RXS J201709.9+424950	304.29126	+42.83070	 13	....	 1.18e-02	 5.64e-03	 0.60	 0.46	-0.56	 0.39	33009041	 199
   24775	 6.242572	079.75	+06.91	301.03625	+44.35833	1RXS J200408.7+442130	301.03625	+44.35833	 10	....	 2.79e-02	 6.74e-03	 1.00	 0.14	 0.28	 0.23	33009041	 147
   34669	 7.386546	079.76	-06.72	315.44748	+36.24903	1RXS J210147.4+361456	315.44748	+36.24903	 18	....	 1.29e-02	 5.55e-03	 0.48	 0.42	-0.02	 0.47	33011049	  12
   24835	 2.880641	079.76	+03.55	304.93082	+42.53444	1RXS J201943.4+423204	304.93082	+42.53444	 14	....	 2.78e-02	 8.92e-03	 0.42	 0.37	-0.29	 0.39	33009041	 216
   24590	 8.764766	079.77	+09.43	297.97043	+45.65000	1RXS J195152.9+453900	297.97043	+45.65000	 20	....	 1.49e-02	 5.07e-03	 0.93	 0.29	 0.60	 0.27	33009040	  75
   29866	 5.346438	079.78	-04.68	313.52124	+37.58750	1RXS J205405.1+373515	313.52124	+37.58750	 18	....	 1.17e-02	 5.45e-03	 1.00	 0.33	-0.42	 0.42	33010046	 139
   29684	 0.709963	079.80	+01.37	307.35583	+41.31639	1RXS J202925.4+411859	307.35583	+41.31639	 22	....	 1.11e-02	 4.89e-03	-0.81	 0.37	 1.00	 2.99	33010045	  64
   24814	 3.627873	079.80	+04.29	304.11624	+42.98861	1RXS J201627.9+425919	304.11624	+42.98861	 15	....	 1.31e-02	 5.98e-03	 0.56	 0.41	 1.00	 0.74	33009041	 191
   24789	 5.458078	079.80	+06.13	302.00082	+43.98708	1RXS J200800.2+435913	302.00082	+43.98708	 21	....	 1.47e-02	 6.32e-03	 0.69	 0.46	-0.69	 0.31	33009041	 161
   24765	 7.076264	079.81	+07.74	300.07208	+44.83653	1RXS J200017.3+445011	300.07208	+44.83653	 16	....	 8.70e-03	 4.48e-03	 0.57	 0.53	 1.00	 0.74	33009041	 136
   24585	 9.183885	079.81	+09.85	297.47833	+45.89639	1RXS J194954.8+455347	297.47833	+45.89639	 12	....	 2.84e-02	 7.16e-03	 1.00	 0.18	 0.50	 0.22	33009040	  67
